case;event;time
1166;20;10.12.2018 08:18:42
1166;34;10.12.2018 08:18:45
1166;18;10.12.2018 08:18:52
1166;27;10.12.2018 08:19:06
1166;27;10.12.2018 08:19:12
1166;11;10.12.2018 08:19:16
1166;12;10.12.2018 08:19:25
1166;13;10.12.2018 08:21:31
1166;13;10.12.2018 08:21:39
1166;13;10.12.2018 08:21:43
1166;22;10.12.2018 08:21:54
1166;36;10.12.2018 08:23:48
1166;13;10.12.2018 08:24:06
1166;13;10.12.2018 08:24:07
1166;13;10.12.2018 08:24:18
1166;13;10.12.2018 08:24:21
1166;22;10.12.2018 08:24:39
1166;13;10.12.2018 08:26:45
1166;21;10.12.2018 08:54:11
1166;13;10.12.2018 08:56:52
1166;13;10.12.2018 08:58:00
1166;13;10.12.2018 08:58:05
1166;13;10.12.2018 08:58:06
1166;13;10.12.2018 08:58:07
1166;13;10.12.2018 08:58:08
1166;13;10.12.2018 08:58:09
1166;13;10.12.2018 08:58:33
1166;13;10.12.2018 08:58:36
1166;22;10.12.2018 08:58:46
1166;11;10.12.2018 09:02:23
1166;26;10.12.2018 09:02:52
1166;27;10.12.2018 09:02:57
1166;28;10.12.2018 09:03:03
1166;27;10.12.2018 09:03:12
1166;4;10.12.2018 09:03:21
1166;23;10.12.2018 09:03:38
1166;23;10.12.2018 09:04:02
1166;14;10.12.2018 09:04:06
1166;16;10.12.2018 09:04:39
1166;14;10.12.2018 09:04:40
1166;7;10.12.2018 09:04:41
1166;5;10.12.2018 09:04:52
1166;5;10.12.2018 09:04:53
1166;5;10.12.2018 09:04:54
1166;5;10.12.2018 09:04:55
1166;5;10.12.2018 09:04:58
1166;5;10.12.2018 09:05:00
1166;5;10.12.2018 09:05:01
1166;5;10.12.2018 09:05:05
1166;5;10.12.2018 09:05:09
1166;5;10.12.2018 09:05:20
1166;5;10.12.2018 09:05:21
1166;5;10.12.2018 09:05:27
1166;5;10.12.2018 09:05:30
1166;5;10.12.2018 09:05:31
1166;5;10.12.2018 09:05:32
1166;5;10.12.2018 09:05:33
1166;5;10.12.2018 09:05:34
1166;5;10.12.2018 09:05:35
1166;5;10.12.2018 09:05:39
1166;5;10.12.2018 09:05:40
1166;5;10.12.2018 09:05:41
1166;5;10.12.2018 09:05:42
1166;5;10.12.2018 09:05:43
1166;14;10.12.2018 09:06:43
1166;14;10.12.2018 09:11:14
1166;10;10.12.2018 09:11:56
1166;37;10.12.2018 09:11:57
1166;18;10.12.2018 09:12:05
1166;18;10.12.2018 09:12:08
1166;18;10.12.2018 09:12:11
1166;18;10.12.2018 09:12:14
1166;34;10.12.2018 09:12:25
1166;34;10.12.2018 09:12:28
1166;14;10.12.2018 09:12:51
1166;14;10.12.2018 09:12:53
1166;14;10.12.2018 09:12:57
1166;11;10.12.2018 09:13:23
1166;27;10.12.2018 09:13:32
1166;11;10.12.2018 09:13:40
1166;11;10.12.2018 09:13:59
1166;39;10.12.2018 09:14:02
1166;12;10.12.2018 09:14:20
1166;11;10.12.2018 09:25:08
1166;24;10.12.2018 09:25:12
1166;25;10.12.2018 09:25:12
1166;21;10.12.2018 09:25:33
1166;35;10.12.2018 09:45:45
1166;18;10.12.2018 09:55:57
1166;27;10.12.2018 09:56:06
1166;11;10.12.2018 09:56:54
1166;11;10.12.2018 09:57:46
1166;21;10.12.2018 10:00:31
1166;21;10.12.2018 10:00:40
1167;0;14.12.2018 12:54:48
1167;2;14.12.2018 12:54:50
1167;3;14.12.2018 12:54:56
1167;111;14.12.2018 12:54:56
1167;27;14.12.2018 12:55:34
1167;26;14.12.2018 13:01:00
1167;4;14.12.2018 13:06:17
1167;16;14.12.2018 13:06:33
1167;17;14.12.2018 13:06:33
1167;4;14.12.2018 13:06:34
1167;7;14.12.2018 13:06:35
1167;45;14.12.2018 13:17:19
1167;23;14.12.2018 13:18:41
1167;16;14.12.2018 13:19:01
1167;4;14.12.2018 13:19:01
1167;7;14.12.2018 13:19:02
1167;51;14.12.2018 13:35:11
1167;8;14.12.2018 13:35:28
1167;8;14.12.2018 13:35:28
1167;8;14.12.2018 13:35:28
1167;8;14.12.2018 13:35:28
1167;8;14.12.2018 13:35:28
1167;8;14.12.2018 13:35:28
1167;7;14.12.2018 13:35:28
1167;16;14.12.2018 13:35:33
1167;60;14.12.2018 13:35:39
1167;60;14.12.2018 13:35:39
1167;60;14.12.2018 13:35:39
1167;60;14.12.2018 13:35:39
1167;53;14.12.2018 13:35:42
1167;61;14.12.2018 13:35:51
1167;7;14.12.2018 13:35:51
1167;7;14.12.2018 13:35:52
1167;4;14.12.2018 13:35:52
1167;7;14.12.2018 13:35:53
1167;4;14.12.2018 13:35:53
1167;7;14.12.2018 13:37:27
1168;0;11.12.2018 10:20:30
1168;2;11.12.2018 10:20:32
1168;18;11.12.2018 10:21:52
1168;3;11.12.2018 10:21:52
1169;0;10.12.2018 10:50:42
1169;2;10.12.2018 10:50:44
1169;3;10.12.2018 10:50:49
1169;11;10.12.2018 10:50:53
1169;41;10.12.2018 10:52:38
1169;20;10.12.2018 10:52:57
1170;0;14.12.2018 12:54:37
1170;2;14.12.2018 12:54:38
1170;3;14.12.2018 12:54:44
1170;9;14.12.2018 12:54:59
1170;9;14.12.2018 12:56:01
1170;9;14.12.2018 12:58:01
1170;18;14.12.2018 13:09:01
1171;0;12.12.2018 08:44:38
1171;2;12.12.2018 08:44:39
1171;3;12.12.2018 08:44:43
1171;14;12.12.2018 08:44:57
1171;14;12.12.2018 08:47:04
1171;11;12.12.2018 08:47:22
1171;22;12.12.2018 08:47:34
1171;13;12.12.2018 08:47:37
1171;21;12.12.2018 08:47:41
1171;17;12.12.2018 08:47:43
1171;11;12.12.2018 08:47:52
1172;0;14.12.2018 09:36:54
1172;2;14.12.2018 09:36:56
1172;3;14.12.2018 09:37:02
1172;11;14.12.2018 09:37:23
1172;13;14.12.2018 09:37:41
1172;11;14.12.2018 09:37:41
1172;21;14.12.2018 09:37:45
1172;17;14.12.2018 09:37:49
1172;11;14.12.2018 09:38:49
1172;21;14.12.2018 09:39:03
1172;21;14.12.2018 09:39:06
1172;11;14.12.2018 09:39:25
1172;21;14.12.2018 09:39:40
1172;21;14.12.2018 09:39:43
1172;23;14.12.2018 09:42:58
1172;11;14.12.2018 09:43:02
1172;11;14.12.2018 09:43:56
1172;11;14.12.2018 09:44:15
1172;11;14.12.2018 09:44:39
1172;21;14.12.2018 09:45:34
1172;11;14.12.2018 09:45:34
1172;11;14.12.2018 09:45:39
1172;11;14.12.2018 09:45:39
1172;14;14.12.2018 09:46:16
1172;16;14.12.2018 09:46:21
1172;7;14.12.2018 09:46:22
1173;0;12.12.2018 06:53:53
1173;2;12.12.2018 06:53:56
1173;3;12.12.2018 06:54:10
1173;11;12.12.2018 06:54:14
1173;21;12.12.2018 06:56:55
1173;17;12.12.2018 06:56:58
1173;11;12.12.2018 06:57:04
1173;14;12.12.2018 06:57:29
1173;11;12.12.2018 07:08:43
1173;11;12.12.2018 07:09:48
1173;11;12.12.2018 07:09:57
1173;11;12.12.2018 07:10:13
1173;11;12.12.2018 07:10:58
1173;11;12.12.2018 07:11:28
1173;14;12.12.2018 07:54:37
1173;11;12.12.2018 07:58:33
1173;23;12.12.2018 08:03:07
1173;11;12.12.2018 08:09:21
1173;11;12.12.2018 08:09:41
1173;11;12.12.2018 08:10:07
1173;11;12.12.2018 08:10:51
1173;11;12.12.2018 08:11:29
1173;11;12.12.2018 08:14:46
1173;11;12.12.2018 08:16:23
1173;11;12.12.2018 08:16:29
1173;11;12.12.2018 08:18:02
1173;11;12.12.2018 08:18:10
1173;21;12.12.2018 08:19:24
1173;21;12.12.2018 08:19:26
1173;11;12.12.2018 08:19:41
1173;23;12.12.2018 08:21:29
1173;11;12.12.2018 08:29:14
1173;11;12.12.2018 08:30:16
1173;11;12.12.2018 08:31:13
1173;23;12.12.2018 08:40:38
1173;11;12.12.2018 08:41:14
1173;11;12.12.2018 08:45:21
1173;11;12.12.2018 08:45:38
1173;11;12.12.2018 08:59:40
1173;11;12.12.2018 09:01:04
1173;11;12.12.2018 09:04:01
1173;23;12.12.2018 09:04:22
1173;11;12.12.2018 09:06:45
1173;11;12.12.2018 09:07:10
1173;11;12.12.2018 09:08:32
1173;11;12.12.2018 09:10:34
1173;11;12.12.2018 09:12:09
1173;11;12.12.2018 09:13:45
1173;11;12.12.2018 09:14:38
1173;11;12.12.2018 09:14:57
1173;11;12.12.2018 09:15:25
1173;11;12.12.2018 09:16:08
1173;11;12.12.2018 09:16:51
1173;11;12.12.2018 09:17:20
1173;11;12.12.2018 09:18:18
1173;11;12.12.2018 09:19:31
1173;11;12.12.2018 09:20:59
1173;11;12.12.2018 09:46:36
1173;11;12.12.2018 09:47:49
1173;11;12.12.2018 09:49:09
1173;23;12.12.2018 09:53:16
1173;11;12.12.2018 09:54:33
1173;11;12.12.2018 09:59:55
1173;11;12.12.2018 10:00:03
1173;11;12.12.2018 10:02:19
1173;23;12.12.2018 10:03:18
1173;11;12.12.2018 10:04:39
1173;11;12.12.2018 10:05:32
1173;11;12.12.2018 10:10:25
1173;11;12.12.2018 10:13:12
1173;21;12.12.2018 10:13:40
1173;21;12.12.2018 10:15:52
1173;11;12.12.2018 10:16:10
1173;23;12.12.2018 10:17:58
1173;11;12.12.2018 10:18:26
1173;11;12.12.2018 10:18:58
1173;11;12.12.2018 10:19:32
1173;11;12.12.2018 10:20:00
1173;11;12.12.2018 10:20:11
1173;11;12.12.2018 10:20:30
1173;11;12.12.2018 10:21:35
1173;11;12.12.2018 10:21:43
1173;11;12.12.2018 10:22:40
1173;11;12.12.2018 10:22:48
1173;11;12.12.2018 10:34:46
1173;11;12.12.2018 10:35:11
1173;11;12.12.2018 10:35:54
1173;11;12.12.2018 10:36:09
1173;5;12.12.2018 10:46:10
1173;11;12.12.2018 10:48:20
1173;11;12.12.2018 10:48:48
1173;11;12.12.2018 10:48:55
1173;11;12.12.2018 11:09:36
1173;11;12.12.2018 11:10:08
1173;11;12.12.2018 11:10:17
1173;11;12.12.2018 11:11:24
1173;11;12.12.2018 11:12:55
1173;11;12.12.2018 11:52:34
1173;23;12.12.2018 11:53:14
1173;11;12.12.2018 11:55:47
1173;11;12.12.2018 12:02:52
1173;21;12.12.2018 12:02:58
1173;21;12.12.2018 12:03:00
1173;11;12.12.2018 12:03:19
1173;11;12.12.2018 12:06:16
1173;11;12.12.2018 12:14:34
1173;11;12.12.2018 12:18:37
1173;11;12.12.2018 12:18:58
1173;11;12.12.2018 12:19:05
1173;21;12.12.2018 12:21:33
1173;11;12.12.2018 12:21:38
1173;11;12.12.2018 12:21:38
1173;21;12.12.2018 12:22:25
1173;11;12.12.2018 12:22:27
1173;11;12.12.2018 12:22:35
1173;11;12.12.2018 12:22:42
1173;11;12.12.2018 12:22:48
1173;11;12.12.2018 12:22:54
1173;11;12.12.2018 12:23:03
1173;21;12.12.2018 12:23:05
1173;23;12.12.2018 12:23:33
1174;0;12.12.2018 10:11:19
1174;2;12.12.2018 10:11:20
1174;3;12.12.2018 10:11:26
1174;4;12.12.2018 10:11:29
1174;5;12.12.2018 10:11:32
1174;5;12.12.2018 10:11:34
1174;5;12.12.2018 10:11:36
1174;5;12.12.2018 10:11:37
1174;5;12.12.2018 10:11:38
1174;5;12.12.2018 10:11:39
1174;5;12.12.2018 10:11:40
1174;5;12.12.2018 10:11:41
1174;5;12.12.2018 10:11:43
1174;5;12.12.2018 10:11:44
1174;5;12.12.2018 10:11:45
1174;5;12.12.2018 10:11:46
1174;5;12.12.2018 10:11:57
1174;5;12.12.2018 10:11:58
1174;5;12.12.2018 10:11:59
1174;5;12.12.2018 10:12:01
1174;5;12.12.2018 10:12:02
1174;5;12.12.2018 10:12:03
1174;5;12.12.2018 10:13:11
1174;5;12.12.2018 10:13:12
1174;5;12.12.2018 10:13:13
1174;5;12.12.2018 10:13:14
1174;5;12.12.2018 10:13:18
1174;5;12.12.2018 10:13:20
1175;0;13.12.2018 09:16:11
1175;2;13.12.2018 09:16:16
1175;3;13.12.2018 09:16:22
1175;14;13.12.2018 09:17:17
1175;18;13.12.2018 09:20:17
1175;27;13.12.2018 09:21:11
1175;27;13.12.2018 09:21:24
1176;0;11.12.2018 10:19:53
1176;2;11.12.2018 10:19:54
1176;3;11.12.2018 10:20:00
1176;14;11.12.2018 10:20:02
1176;16;11.12.2018 10:22:02
1176;17;11.12.2018 10:22:02
1176;14;11.12.2018 10:22:03
1176;7;11.12.2018 10:22:04
1176;11;11.12.2018 10:55:06
1176;21;11.12.2018 10:55:48
1177;0;13.12.2018 07:28:08
1177;2;13.12.2018 07:28:10
1177;3;13.12.2018 07:28:14
1177;14;13.12.2018 07:28:20
1177;14;13.12.2018 07:28:46
1177;41;13.12.2018 07:29:59
1177;41;13.12.2018 07:30:09
1177;35;13.12.2018 07:30:17
1177;41;13.12.2018 07:56:24
1177;41;13.12.2018 07:58:24
1178;0;19.12.2018 13:53:01
1178;2;19.12.2018 13:53:03
1178;3;19.12.2018 13:53:09
1178;11;19.12.2018 13:53:12
1178;10;19.12.2018 13:53:27
1179;0;11.12.2018 07:22:08
1179;2;11.12.2018 07:22:10
1179;3;11.12.2018 07:22:16
1179;65;11.12.2018 07:23:19
1179;17;11.12.2018 07:23:22
1179;33;11.12.2018 07:23:25
1179;7;11.12.2018 07:23:31
1179;33;11.12.2018 07:23:31
1180;0;14.12.2018 12:34:47
1180;2;14.12.2018 12:34:49
1180;3;14.12.2018 12:34:57
1180;45;14.12.2018 12:35:22
1180;14;14.12.2018 12:35:33
1180;10;14.12.2018 12:36:42
1180;18;14.12.2018 12:36:48
1180;34;14.12.2018 12:36:59
1180;45;14.12.2018 12:37:09
1181;0;17.12.2018 10:50:00
1181;2;17.12.2018 10:50:01
1181;3;17.12.2018 10:50:06
1181;9;17.12.2018 10:50:14
1181;14;17.12.2018 10:50:28
1181;16;17.12.2018 10:50:36
1181;7;17.12.2018 10:50:38
1181;14;17.12.2018 10:50:38
1181;16;17.12.2018 10:50:49
1181;14;17.12.2018 10:50:49
1181;7;17.12.2018 10:50:49
1182;0;18.12.2018 14:02:30
1182;2;18.12.2018 14:02:32
1182;20;18.12.2018 14:02:34
1182;49;18.12.2018 14:02:40
1182;49;18.12.2018 14:02:45
1182;113;18.12.2018 14:02:45
1182;49;18.12.2018 14:02:56
1182;49;18.12.2018 14:02:56
1182;49;18.12.2018 14:02:56
1182;18;18.12.2018 14:04:09
1183;0;11.12.2018 12:48:37
1183;2;11.12.2018 12:48:39
1183;3;11.12.2018 12:48:43
1183;11;11.12.2018 12:49:27
1183;21;11.12.2018 12:49:42
1183;17;11.12.2018 12:49:43
1183;5;11.12.2018 12:49:48
1183;5;11.12.2018 12:49:50
1183;11;11.12.2018 12:50:06
1183;23;11.12.2018 12:52:54
1183;21;11.12.2018 12:53:05
1183;11;11.12.2018 12:56:06
1183;11;11.12.2018 12:56:06
1183;11;11.12.2018 12:56:38
1183;11;11.12.2018 12:56:38
1183;21;11.12.2018 12:57:06
1183;11;11.12.2018 13:01:02
1183;11;11.12.2018 13:02:02
1183;11;11.12.2018 13:03:37
1183;11;11.12.2018 13:04:32
1183;11;11.12.2018 13:04:46
1183;23;11.12.2018 13:07:08
1183;11;11.12.2018 13:09:18
1183;11;11.12.2018 13:09:47
1183;11;11.12.2018 13:10:52
1183;21;11.12.2018 13:13:12
1183;21;11.12.2018 13:17:44
1183;11;11.12.2018 13:17:47
1183;11;11.12.2018 13:19:45
1183;21;11.12.2018 13:19:47
1183;11;11.12.2018 13:19:50
1183;21;11.12.2018 13:34:59
1183;11;11.12.2018 13:35:03
1183;11;11.12.2018 13:41:39
1183;11;11.12.2018 13:42:15
1183;11;11.12.2018 13:44:17
1183;21;11.12.2018 13:48:49
1183;11;11.12.2018 13:48:52
1183;11;11.12.2018 13:48:52
1183;11;11.12.2018 13:49:51
1183;11;11.12.2018 13:49:56
1183;11;11.12.2018 13:56:41
1183;11;11.12.2018 13:56:41
1183;11;11.12.2018 14:00:24
1183;11;11.12.2018 14:00:24
1183;11;11.12.2018 14:00:26
1183;26;11.12.2018 14:00:29
1183;14;11.12.2018 14:00:36
1183;14;11.12.2018 14:00:37
1183;14;11.12.2018 14:01:08
1183;5;11.12.2018 14:01:19
1183;5;11.12.2018 14:01:22
1183;5;11.12.2018 14:01:39
1183;23;11.12.2018 14:01:42
1183;5;11.12.2018 14:01:47
1183;5;11.12.2018 14:01:48
1183;5;11.12.2018 14:01:50
1183;5;11.12.2018 14:01:51
1183;5;11.12.2018 14:01:52
1183;5;11.12.2018 14:01:54
1183;5;11.12.2018 14:01:56
1183;5;11.12.2018 14:02:02
1183;5;11.12.2018 14:02:04
1183;5;11.12.2018 14:02:08
1183;14;11.12.2018 14:02:13
1183;16;11.12.2018 14:02:13
1183;7;11.12.2018 14:02:14
1183;5;11.12.2018 14:02:17
1183;5;11.12.2018 14:02:19
1183;5;11.12.2018 14:02:21
1183;5;11.12.2018 14:02:24
1183;5;11.12.2018 14:02:26
1183;5;11.12.2018 14:02:27
1183;5;11.12.2018 14:02:28
1183;5;11.12.2018 14:02:30
1183;5;11.12.2018 14:02:31
1183;5;11.12.2018 14:02:33
1183;5;11.12.2018 14:02:34
1183;14;11.12.2018 14:02:40
1183;21;11.12.2018 14:03:19
1183;11;11.12.2018 14:03:21
1183;5;11.12.2018 14:03:26
1183;5;11.12.2018 14:03:31
1183;5;11.12.2018 14:03:34
1183;5;11.12.2018 14:03:37
1183;5;11.12.2018 14:03:42
1183;5;11.12.2018 14:03:47
1183;5;11.12.2018 14:03:51
1183;5;11.12.2018 14:03:53
1183;5;11.12.2018 14:03:57
1183;5;11.12.2018 14:03:58
1183;5;11.12.2018 14:03:59
1183;5;11.12.2018 14:04:06
1183;5;11.12.2018 14:04:16
1183;5;11.12.2018 14:04:21
1183;5;11.12.2018 14:04:22
1183;5;11.12.2018 14:04:23
1183;5;11.12.2018 14:04:25
1183;5;11.12.2018 14:04:27
1183;5;11.12.2018 14:04:28
1183;5;11.12.2018 14:04:29
1183;5;11.12.2018 14:04:30
1183;5;11.12.2018 14:04:32
1183;5;11.12.2018 14:04:35
1183;5;11.12.2018 14:04:36
1183;5;11.12.2018 14:04:38
1183;5;11.12.2018 14:04:40
1183;5;11.12.2018 14:04:42
1183;5;11.12.2018 14:04:44
1183;5;11.12.2018 14:04:46
1183;5;11.12.2018 14:04:48
1183;5;11.12.2018 14:04:51
1183;5;11.12.2018 14:05:00
1183;5;11.12.2018 14:05:05
1183;5;11.12.2018 14:05:06
1183;32;11.12.2018 14:05:17
1183;38;11.12.2018 14:05:23
1183;32;11.12.2018 14:05:25
1183;14;11.12.2018 14:05:26
1183;14;11.12.2018 14:05:27
1183;14;11.12.2018 14:05:28
1183;7;11.12.2018 14:05:32
1183;7;11.12.2018 14:05:33
1183;7;11.12.2018 14:05:35
1183;7;11.12.2018 14:05:38
1183;7;11.12.2018 14:05:42
1183;7;11.12.2018 14:05:43
1183;7;11.12.2018 14:05:45
1183;7;11.12.2018 14:05:47
1183;7;11.12.2018 14:05:49
1183;14;11.12.2018 14:09:18
1183;37;11.12.2018 14:09:44
1183;10;11.12.2018 14:09:44
1183;34;11.12.2018 14:09:52
1183;34;11.12.2018 14:09:53
1183;20;11.12.2018 14:10:11
1183;44;11.12.2018 14:10:20
1183;38;11.12.2018 14:23:46
1183;20;11.12.2018 14:23:46
1183;3;11.12.2018 14:25:26
1183;41;11.12.2018 14:25:31
1183;11;11.12.2018 14:30:15
1183;11;11.12.2018 14:30:36
1183;21;11.12.2018 14:34:36
1183;21;11.12.2018 14:34:41
1183;21;11.12.2018 14:34:55
1183;11;11.12.2018 14:38:51
1183;11;11.12.2018 14:38:51
1183;41;11.12.2018 14:38:54
1183;41;11.12.2018 14:39:12
1183;22;11.12.2018 14:41:42
1183;16;11.12.2018 14:42:19
1183;16;11.12.2018 14:42:39
1183;16;11.12.2018 14:42:42
1183;22;11.12.2018 14:43:53
1183;16;11.12.2018 14:44:27
1183;22;11.12.2018 14:48:12
1183;16;11.12.2018 14:48:55
1184;0;10.12.2018 16:57:47
1184;2;10.12.2018 16:57:48
1184;3;10.12.2018 16:57:51
1184;18;10.12.2018 16:57:59
1184;22;10.12.2018 16:58:42
1184;64;10.12.2018 17:00:35
1184;41;10.12.2018 17:00:51
1185;15;11.12.2018 14:18:37
1185;59;11.12.2018 15:15:55
1185;55;11.12.2018 15:15:57
1185;54;11.12.2018 15:15:59
1185;55;11.12.2018 15:15:59
1185;57;11.12.2018 15:16:00
1185;16;11.12.2018 15:18:03
1186;0;10.12.2018 09:13:49
1186;2;10.12.2018 09:13:53
1186;3;10.12.2018 09:13:58
1186;14;10.12.2018 09:14:07
1186;11;10.12.2018 09:14:12
1186;14;10.12.2018 09:15:07
1186;5;10.12.2018 09:24:10
1186;5;10.12.2018 09:24:14
1186;5;10.12.2018 09:24:21
1186;5;10.12.2018 09:24:23
1186;21;10.12.2018 09:29:02
1186;17;10.12.2018 09:29:04
1186;11;10.12.2018 09:30:36
1186;11;10.12.2018 09:30:50
1186;11;10.12.2018 09:32:56
1186;11;10.12.2018 09:33:14
1186;11;10.12.2018 09:33:50
1186;11;10.12.2018 09:34:07
1186;11;10.12.2018 09:55:00
1186;11;10.12.2018 09:55:20
1186;11;10.12.2018 09:55:42
1186;11;10.12.2018 09:56:17
1186;11;10.12.2018 09:56:28
1186;11;10.12.2018 09:58:17
1186;11;10.12.2018 09:58:30
1186;11;10.12.2018 09:58:58
1186;11;10.12.2018 09:59:09
1186;11;10.12.2018 09:59:26
1186;11;10.12.2018 09:59:45
1186;11;10.12.2018 10:00:05
1186;11;10.12.2018 10:00:32
1186;11;10.12.2018 10:01:33
1186;11;10.12.2018 10:01:54
1186;11;10.12.2018 10:03:22
1186;11;10.12.2018 10:03:28
1186;11;10.12.2018 10:03:43
1186;21;10.12.2018 10:06:52
1186;11;10.12.2018 10:07:00
1186;11;10.12.2018 10:07:00
1186;21;10.12.2018 10:07:19
1186;11;10.12.2018 10:07:31
1186;11;10.12.2018 10:07:50
1186;11;10.12.2018 10:08:09
1186;11;10.12.2018 10:08:29
1186;11;10.12.2018 10:09:20
1186;11;10.12.2018 10:09:36
1186;11;10.12.2018 10:09:50
1186;11;10.12.2018 10:10:06
1186;11;10.12.2018 10:10:22
1186;11;10.12.2018 10:10:48
1186;11;10.12.2018 10:11:01
1186;11;10.12.2018 10:11:24
1186;11;10.12.2018 10:12:35
1186;11;10.12.2018 10:12:50
1186;11;10.12.2018 10:13:03
1186;11;10.12.2018 10:14:16
1186;11;10.12.2018 10:14:29
1186;11;10.12.2018 10:14:42
1186;11;10.12.2018 10:14:54
1186;11;10.12.2018 10:15:11
1186;11;10.12.2018 10:15:26
1186;11;10.12.2018 10:15:42
1186;11;10.12.2018 10:15:52
1186;11;10.12.2018 10:17:14
1186;11;10.12.2018 10:17:34
1186;11;10.12.2018 10:17:50
1186;11;10.12.2018 10:23:45
1186;11;10.12.2018 10:23:57
1186;11;10.12.2018 10:24:35
1186;11;10.12.2018 10:24:52
1186;11;10.12.2018 10:26:45
1186;11;10.12.2018 10:26:57
1186;11;10.12.2018 10:27:57
1186;11;10.12.2018 10:28:10
1186;11;10.12.2018 10:28:22
1186;11;10.12.2018 10:28:41
1186;21;10.12.2018 10:33:00
1186;11;10.12.2018 10:33:08
1186;11;10.12.2018 10:33:08
1186;14;10.12.2018 10:33:17
1186;5;10.12.2018 10:33:22
1186;5;10.12.2018 10:33:24
1186;5;10.12.2018 10:33:25
1186;5;10.12.2018 10:33:26
1186;14;10.12.2018 10:33:30
1186;20;10.12.2018 10:33:52
1186;34;10.12.2018 10:34:00
1186;18;10.12.2018 10:36:09
1186;27;10.12.2018 10:36:29
1186;14;10.12.2018 10:36:51
1186;5;10.12.2018 10:36:59
1186;5;10.12.2018 10:37:01
1186;5;10.12.2018 10:37:03
1186;5;10.12.2018 10:37:04
1186;5;10.12.2018 10:37:05
1186;5;10.12.2018 10:37:07
1186;5;10.12.2018 10:37:09
1186;5;10.12.2018 10:37:11
1186;5;10.12.2018 10:37:13
1186;5;10.12.2018 10:37:14
1186;5;10.12.2018 10:37:15
1186;5;10.12.2018 10:37:16
1186;5;10.12.2018 10:37:20
1186;5;10.12.2018 10:37:22
1186;5;10.12.2018 10:37:26
1186;5;10.12.2018 10:37:38
1186;5;10.12.2018 10:37:39
1186;5;10.12.2018 10:37:42
1186;5;10.12.2018 10:37:48
1186;5;10.12.2018 10:37:51
1186;5;10.12.2018 10:37:55
1186;5;10.12.2018 10:37:57
1186;5;10.12.2018 10:38:00
1186;5;10.12.2018 10:38:04
1186;5;10.12.2018 10:38:06
1186;5;10.12.2018 10:38:09
1186;5;10.12.2018 10:38:14
1186;5;10.12.2018 10:38:15
1186;5;10.12.2018 10:38:17
1186;5;10.12.2018 10:38:18
1186;5;10.12.2018 10:38:20
1186;5;10.12.2018 10:38:23
1186;5;10.12.2018 10:38:24
1186;5;10.12.2018 10:38:26
1186;5;10.12.2018 10:38:29
1186;5;10.12.2018 10:38:30
1186;5;10.12.2018 10:38:36
1186;5;10.12.2018 10:38:41
1186;5;10.12.2018 10:38:51
1186;5;10.12.2018 10:38:53
1186;5;10.12.2018 10:38:57
1186;5;10.12.2018 10:38:59
1186;5;10.12.2018 10:39:03
1186;5;10.12.2018 10:39:05
1186;5;10.12.2018 10:39:07
1186;5;10.12.2018 10:39:10
1186;5;10.12.2018 10:39:12
1186;5;10.12.2018 10:39:16
1186;5;10.12.2018 10:39:21
1186;5;10.12.2018 10:39:23
1186;5;10.12.2018 10:39:26
1186;5;10.12.2018 10:39:31
1186;5;10.12.2018 10:39:34
1186;5;10.12.2018 10:39:35
1186;32;10.12.2018 10:39:59
1186;32;10.12.2018 10:40:18
1186;14;10.12.2018 10:40:21
1186;7;10.12.2018 10:40:24
1186;7;10.12.2018 10:40:32
1186;7;10.12.2018 10:40:38
1186;14;10.12.2018 10:41:33
1186;10;10.12.2018 10:41:53
1186;37;10.12.2018 10:41:55
1186;32;10.12.2018 10:45:07
1186;14;10.12.2018 10:45:10
1186;7;10.12.2018 10:45:12
1186;7;10.12.2018 10:45:20
1186;7;10.12.2018 10:45:25
1186;38;10.12.2018 16:03:20
1186;11;10.12.2018 16:03:22
1186;18;10.12.2018 16:03:29
1187;0;10.12.2018 10:59:13
1187;2;10.12.2018 10:59:14
1187;3;10.12.2018 10:59:19
1187;14;10.12.2018 10:59:36
1187;5;10.12.2018 10:59:40
1187;5;10.12.2018 10:59:41
1187;5;10.12.2018 10:59:42
1187;5;10.12.2018 10:59:44
1187;5;10.12.2018 10:59:46
1187;5;10.12.2018 10:59:47
1187;5;10.12.2018 10:59:48
1187;5;10.12.2018 10:59:50
1187;5;10.12.2018 10:59:51
1187;5;10.12.2018 10:59:53
1187;5;10.12.2018 10:59:56
1187;5;10.12.2018 10:59:59
1187;5;10.12.2018 11:00:00
1187;5;10.12.2018 11:00:01
1187;5;10.12.2018 11:00:02
1187;5;10.12.2018 11:00:03
1187;5;10.12.2018 11:00:06
1187;5;10.12.2018 11:00:13
1187;5;10.12.2018 11:00:14
1187;5;10.12.2018 11:00:16
1187;5;10.12.2018 11:00:19
1187;5;10.12.2018 11:00:21
1187;5;10.12.2018 11:00:23
1187;5;10.12.2018 11:00:25
1187;5;10.12.2018 11:00:26
1187;5;10.12.2018 11:00:27
1187;5;10.12.2018 11:00:28
1187;5;10.12.2018 11:00:29
1187;5;10.12.2018 11:00:32
1187;5;10.12.2018 11:00:37
1187;5;10.12.2018 11:00:38
1187;5;10.12.2018 11:00:39
1187;5;10.12.2018 11:00:43
1187;5;10.12.2018 11:00:52
1187;5;10.12.2018 11:00:54
1187;5;10.12.2018 11:00:56
